Time	Device Name	Type	PID	Tag	Message
Nov  8 18:47:44	Bens-iPhone	Notice	4169	Xamarin.PreBuilt.iOS	FirebaseAuthService: Native Google Sign-In returned null token, falling back to WebAuthenticator
Nov  8 18:47:44	Bens-iPhone	Notice	4169	Xamarin.PreBuilt.iOS	GoogleSignInService: GIDConfiguration type not found
Nov  8 18:47:44	Bens-iPhone	Notice	4169	Xamarin.PreBuilt.iOS	Could not resolve assembly Xamarin.Google.iOS.SignIn. Details: Could not load file or assembly '/var/mobile/Containers/Data/Application/2E9FF28D-206A-408F-91CA-2FA516CDB0EA/Documents/PhotoJobApp.content/Xamarin.Google.iOS.SignIn.dll' or one of its dependencies.
Nov  8 18:47:44	Bens-iPhone	Notice	4169	Xamarin.PreBuilt.iOS	GoogleSignInService: Checking if Google Sign-In SDK types are available...
Nov  8 18:47:44	Bens-iPhone	Notice	4169	Xamarin.PreBuilt.iOS	GoogleSignInService: Configuring Google Sign-In with Client ID: 1021759232753-faphbn9aupbnev5u...
Nov  8 18:47:44	Bens-iPhone	Notice	4169	Xamarin.PreBuilt.iOS	GoogleSignInService: Found CLIENT_ID in GoogleService-Info.plist: 1021759232753-faphbn9aupbnev5u...
Nov  8 18:47:44	Bens-iPhone	Notice	4169	Xamarin.PreBuilt.iOS	GoogleSignInService: Plist key: CLIENT_ID
Nov  8 18:47:44	Bens-iPhone	Notice	4169	Xamarin.PreBuilt.iOS	GoogleSignInService: Plist key: IS_ADS_ENABLED
Nov  8 18:47:44	Bens-iPhone	Notice	4169	Xamarin.PreBuilt.iOS	GoogleSignInService: Plist key: STORAGE_BUCKET
Nov  8 18:47:44	Bens-iPhone	Notice	4169	Xamarin.PreBuilt.iOS	GoogleSignInService: Plist key: PLIST_VERSION
Nov  8 18:47:44	Bens-iPhone	Notice	4169	Xamarin.PreBuilt.iOS	GoogleSignInService: Plist key: PROJECT_ID
Nov  8 18:47:44	Bens-iPhone	Notice	4169	Xamarin.PreBuilt.iOS	GoogleSignInService: Plist key: IS_ANALYTICS_ENABLED
Nov  8 18:47:44	Bens-iPhone	Notice	4169	Xamarin.PreBuilt.iOS	GoogleSignInService: Plist key: DATABASE_URL
Nov  8 18:47:44	Bens-iPhone	Notice	4169	Xamarin.PreBuilt.iOS	GoogleSignInService: Plist key: IS_APPINVITE_ENABLED
Nov  8 18:47:44	Bens-iPhone	Notice	4169	Xamarin.PreBuilt.iOS	GoogleSignInService: Plist key: GCM_SENDER_ID
Nov  8 18:47:44	Bens-iPhone	Notice	4169	Xamarin.PreBuilt.iOS	GoogleSignInService: Plist key: GOOGLE_APP_ID
Nov  8 18:47:44	Bens-iPhone	Notice	4169	Xamarin.PreBuilt.iOS	GoogleSignInService: Plist key: IS_GCM_ENABLED
Nov  8 18:47:44	Bens-iPhone	Notice	4169	Xamarin.PreBuilt.iOS	GoogleSignInService: Plist key: IS_SIGNIN_ENABLED
Nov  8 18:47:44	Bens-iPhone	Notice	4169	Xamarin.PreBuilt.iOS	GoogleSignInService: Plist key: API_KEY
Nov  8 18:47:44	Bens-iPhone	Notice	4169	Xamarin.PreBuilt.iOS	GoogleSignInService: Plist key: REVERSED_CLIENT_ID
Nov  8 18:47:44	Bens-iPhone	Notice	4169	Xamarin.PreBuilt.iOS	GoogleSignInService: Successfully loaded plist with 15 keys
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=683736 SDR.Nits=53 HDR.Nits=53 HDR.State=Off BrightnessLimit=551.199951 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=551 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=37 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.050000 Nits.Cap=551.199951 DynamicSlider.Cap=551.199951 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000065
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 52.823761, capped _appliedHeadroom: 1.000000, brightnessLimit: 551.199951, potentialHeadroom: 8.000000, Ambient: 36.824062 to CA, HDRBrightness: 52.823761, [None] rtplcCap: 1600.000000
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 18:47:44	Bens-iPhone	Notice	4169	Xamarin.PreBuilt.iOS	GoogleSignInService: GoogleService-Info.plist path: /private/var/containers/Bundle/Application/771E0B12-3067-4A88-8F9C-F537E0FBAAAC/PhotoJobApp.app/GoogleService-Info.plist
Nov  8 18:47:44	Bens-iPhone	Notice	4169	Xamarin.PreBuilt.iOS	GoogleSignInService: Attempting to read GoogleService-Info.plist...
Nov  8 18:47:44	Bens-iPhone	Notice	4169	Xamarin.PreBuilt.iOS	GoogleSignInService: Starting native Google Sign-In...
Nov  8 18:47:44	Bens-iPhone	Notice	4169	Xamarin.PreBuilt.iOS	FirebaseAuthService: Using native Google Sign-In SDK
Nov  8 18:47:44	Bens-iPhone	Notice	4169	Xamarin.PreBuilt.iOS	FirebaseAuthService: googleSignInService is AVAILABLE
Nov  8 18:47:44	Bens-iPhone	Notice	4169	Xamarin.PreBuilt.iOS	FirebaseAuthService: Checking native Google Sign-In service availability...
Nov  8 18:47:44	Bens-iPhone	Notice	4169	Xamarin.PreBuilt.iOS	Set GoogleSignInInProgress flag in NSUserDefaults
Nov  8 18:47:44	Bens-iPhone	Notice	4169	Xamarin.PreBuilt.iOS	OnGoogleSignInClicked called!
Nov  8 18:47:44	Bens-iPhone	Notice	4169	Xamarin.PreBuilt.iOS(UIKitCore)	Sending UIEvent type: 0; subtype: 0; to window: <UIWindow: 0x102c87070>; contextId: 0x5C14FFAE
Nov  8 18:47:44	Bens-iPhone	Notice	4169	Xamarin.PreBuilt.iOS(UIKitCore)	Sending UIEvent type: 0; subtype: 0; to windows: 1
Nov  8 18:47:44	Bens-iPhone	Notice	4169	Xamarin.PreBuilt.iOS(UIKitCore)	Evaluating dispatch of UIEvent: 0x1240d2840; type: 0; subtype: 0; backing type: 11; shouldSend: 1; ignoreInteractionEvents: 0, systemGestureStateChange: 0
Nov  8 18:47:44	Bens-iPhone	Notice	34	SpringBoard(UIKitCore)	Sending UIEvent type: 0; subtype: 0; to window: <_UISystemGestureWindow: 0xdbc3bc800>; contextId: 0x16A5BCDD
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=683735 SDR.Nits=53 HDR.Nits=53 HDR.State=Off BrightnessLimit=551.199951 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=551 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=37 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.050000 Nits.Cap=551.199951 DynamicSlider.Cap=551.199951 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000065
Nov  8 18:47:44	Bens-iPhone	Notice	34	SpringBoard(UIKitCore)	Sending UIEvent type: 0; subtype: 0; to windows: 1
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 52.822693, capped _appliedHeadroom: 1.000000, brightnessLimit: 551.199951, potentialHeadroom: 8.000000, Ambient: 36.824062 to CA, HDRBrightness: 52.822693, [None] rtplcCap: 1600.000000
Nov  8 18:47:44	Bens-iPhone	Notice	34	SpringBoard(UIKitCore)	Evaluating dispatch of UIEvent: 0xdbf0d2bc0; type: 0; subtype: 0; backing type: 11; shouldSend: 1; ignoreInteractionEvents: 0, systemGestureStateChange: 0
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd	not removing destination (external): <BKTouchDestination: 0xb133fc540; (touchStream|filterDetachedTouches); contextID: 0x16A5BCDD; clientPort: 0x3003; externalReferences: 1>
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(AttentionAwareness)	160558.04411: notify client com.apple.siri.AttentionAwareness.Touch of <AWDigitizerButtonKeyboardAttentionEvent: 0xb16f346c0> (timestamp:  160558.03927 sender 47548953728 displayUUID (null) tagIndex 0 (tag not present in server))
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd	contact 4 presence: none
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(HSTouchHIDService)	[SA] Dispatching digitizer event with 2 children, _eventMask=0x23 _childEventMask=0x3 Cancel=0 Touching=0 inRange=0
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(AttentionAwareness)	160558.04010: notify client com.apple.siri.AttentionAwareness.Touch of <AWAttentionLostEvent: 0xb16f348c0> (timestamp:  160558.04005 attentionLostTimeout       0.10000 tagIndex 0 (tag not present in server))
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=683734 SDR.Nits=53 HDR.Nits=53 HDR.State=Off BrightnessLimit=551.199951 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=551 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=37 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.050000 Nits.Cap=551.199951 DynamicSlider.Cap=551.199951 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000065
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 52.821625, capped _appliedHeadroom: 1.000000, brightnessLimit: 551.199951, potentialHeadroom: 8.000000, Ambient: 36.824062 to CA, HDRBrightness: 52.821625, [None] rtplcCap: 1600.000000
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=683733 SDR.Nits=53 HDR.Nits=53 HDR.State=Off BrightnessLimit=551.199951 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=551 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=37 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.050000 Nits.Cap=551.199951 DynamicSlider.Cap=551.199951 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000065
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 52.820572, capped _appliedHeadroom: 1.000000, brightnessLimit: 551.199951, potentialHeadroom: 8.000000, Ambient: 36.824062 to CA, HDRBrightness: 52.820572, [None] rtplcCap: 1600.000000
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=683732 SDR.Nits=53 HDR.Nits=53 HDR.State=Off BrightnessLimit=551.199951 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=551 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=37 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.050000 Nits.Cap=551.199951 DynamicSlider.Cap=551.199951 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000065
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 52.819519, capped _appliedHeadroom: 1.000000, brightnessLimit: 551.199951, potentialHeadroom: 8.000000, Ambient: 36.824062 to CA, HDRBrightness: 52.819519, [None] rtplcCap: 1600.000000
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=683731 SDR.Nits=53 HDR.Nits=53 HDR.State=Off BrightnessLimit=551.199951 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=551 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=37 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.050000 Nits.Cap=551.199951 DynamicSlider.Cap=551.199951 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000065
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 52.818481, capped _appliedHeadroom: 1.000000, brightnessLimit: 551.199951, potentialHeadroom: 8.000000, Ambient: 36.824062 to CA, HDRBrightness: 52.818481, [None] rtplcCap: 1600.000000
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 18:47:44	Bens-iPhone	Notice	4169	Xamarin.PreBuilt.iOS(UIKitCore)	Evaluating dispatch of UIEvent: 0x1240d2840; type: 0; subtype: 0; backing type: 11; shouldSend: 0; ignoreInteractionEvents: 0, systemGestureStateChange: 0
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=683730 SDR.Nits=53 HDR.Nits=53 HDR.State=Off BrightnessLimit=551.199951 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=551 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=37 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.050000 Nits.Cap=551.199951 DynamicSlider.Cap=551.199951 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000065
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 52.817459, capped _appliedHeadroom: 1.000000, brightnessLimit: 551.199951, potentialHeadroom: 8.000000, Ambient: 36.824062 to CA, HDRBrightness: 52.817459, [None] rtplcCap: 1600.000000
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 18:47:44	Bens-iPhone	Notice	34	SpringBoard(SpringBoard)	Focused scene identity did change to: (null)
Nov  8 18:47:44	Bens-iPhone	Notice	34	SpringBoard(KeyboardArbiter)	RX com.companyname.photojobapp(4169) focusApplicationWithPID:4169 stealKeyboard:Y
Nov  8 18:47:44	Bens-iPhone	Notice	4169	Xamarin.PreBuilt.iOS(UIKitCore)	Sending UIEvent type: 0; subtype: 0; to window: <UIWindow: 0x102c87070>; contextId: 0x5C14FFAE
Nov  8 18:47:44	Bens-iPhone	Notice	4169	Xamarin.PreBuilt.iOS(UIKitCore)	Sending UIEvent type: 0; subtype: 0; to windows: 1
Nov  8 18:47:44	Bens-iPhone	Notice	4169	Xamarin.PreBuilt.iOS(UIKitCore)	Evaluating dispatch of UIEvent: 0x1240d2840; type: 0; subtype: 0; backing type: 11; shouldSend: 1; ignoreInteractionEvents: 0, systemGestureStateChange: 0
Nov  8 18:47:44	Bens-iPhone	Notice	4169	Xamarin.PreBuilt.iOS(UIKitCore)	TX focusApplication (peekAppEvent) stealKB:Y scene:com.companyname.photojobapp-default
Nov  8 18:47:44	Bens-iPhone	Notice	34	SpringBoard(UIKitCore)	Evaluating dispatch of UIEvent: 0xdbf0d2bc0; type: 0; subtype: 0; backing type: 11; shouldSend: 0; ignoreInteractionEvents: 0, systemGestureStateChange: 0
Nov  8 18:47:44	Bens-iPhone	Notice	34	SpringBoard(UIKitCore)	Sending UIEvent type: 0; subtype: 0; to window: <_UISystemGestureWindow: 0xdbc3bc800>; contextId: 0x16A5BCDD
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=683729 SDR.Nits=53 HDR.Nits=53 HDR.State=Off BrightnessLimit=551.199951 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=551 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=37 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.050000 Nits.Cap=551.199951 DynamicSlider.Cap=551.199951 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000065
Nov  8 18:47:44	Bens-iPhone	Notice	34	SpringBoard(UIKitCore)	Sending UIEvent type: 0; subtype: 0; to windows: 1
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 52.816437, capped _appliedHeadroom: 1.000000, brightnessLimit: 551.199951, potentialHeadroom: 8.000000, Ambient: 36.824062 to CA, HDRBrightness: 52.816437, [None] rtplcCap: 1600.000000
Nov  8 18:47:44	Bens-iPhone	Notice	34	SpringBoard(UIKitCore)	Evaluating dispatch of UIEvent: 0xdbf0d2bc0; type: 0; subtype: 0; backing type: 11; shouldSend: 1; ignoreInteractionEvents: 0, systemGestureStateChange: 0
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 18:47:44	Bens-iPhone	Notice	0	kernel()	wlan0:com.apple.p2p: currentInfraTrafficType:8981 checking if realtime upgrade required with inputPackets:0 outputPackets:0 packetThreshold:50
Nov  8 18:47:44	Bens-iPhone	Notice	0	kernel()	wlan0:com.apple.p2p: isInfraRealtimePacketThresholdAllowed allowed:1 option:32 threshold:50 noRegistrations:1 cachedPeerCount:0 fastDiscoveryInactive:1 fastDiscoveryOnSince:160557939
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(AttentionAwareness)	160557.93628: notify client com.apple.siri.AttentionAwareness.Touch of <AWDigitizerButtonKeyboardAttentionEvent: 0xb16f34900> (timestamp:  160557.93107 sender 47548953728 displayUUID (null) tagIndex 0 (tag not present in server))
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd	contact 4 presence: touching
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(HSTouchHIDService)	[SA] Dispatching digitizer event with 2 children, _eventMask=0x23 _childEventMask=0x3 Cancel=0 Touching=1 inRange=1
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=683728 SDR.Nits=53 HDR.Nits=53 HDR.State=Off BrightnessLimit=551.199951 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=551 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=37 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.050000 Nits.Cap=551.199951 DynamicSlider.Cap=551.199951 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000065
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 52.815430, capped _appliedHeadroom: 1.000000, brightnessLimit: 551.199951, potentialHeadroom: 8.000000, Ambient: 36.824062 to CA, HDRBrightness: 52.815430, [None] rtplcCap: 1600.000000
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=683727 SDR.Nits=53 HDR.Nits=53 HDR.State=Off BrightnessLimit=551.199951 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=551 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=37 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.050000 Nits.Cap=551.199951 DynamicSlider.Cap=551.199951 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000065
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 52.814423, capped _appliedHeadroom: 1.000000, brightnessLimit: 551.199951, potentialHeadroom: 8.000000, Ambient: 36.824062 to CA, HDRBrightness: 52.814423, [None] rtplcCap: 1600.000000
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 18:47:44	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=683726 SDR.Nits=53 HDR.Nits=53 HDR.State=Off BrightnessLimit=551.199951 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=551 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=37 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.050000 Nits.Cap=551.199951 DynamicSlider.Cap=551.199951 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000065
