Time	Device Name	Type	PID	Tag	Message
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=742521 SDR.Nits=58 HDR.Nits=58 HDR.State=Off BrightnessLimit=499.290344 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=499 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=37 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=499.290344 DynamicSlider.Cap=499.290344 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000169
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 57.885498, capped _appliedHeadroom: 1.000000, brightnessLimit: 499.290344, potentialHeadroom: 8.000000, Ambient: 36.506695 to CA, HDRBrightness: 57.885498, [None] rtplcCap: 1600.000000
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(libEDR)	ScheduleSetBrightnessIn_block_invoke: enter WaitUntil late 0.015708 millisecond (182116 / 182116)
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=742520 SDR.Nits=58 HDR.Nits=58 HDR.State=Off BrightnessLimit=498.861481 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=499 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=37 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=498.861481 DynamicSlider.Cap=498.861481 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000169
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 57.859955, capped _appliedHeadroom: 1.000000, brightnessLimit: 498.861481, potentialHeadroom: 8.000000, Ambient: 36.506695 to CA, HDRBrightness: 57.859955, [None] rtplcCap: 1600.000000
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(libEDR)	ScheduleSetBrightnessIn_block_invoke: enter WaitUntil late 0.016208 millisecond (182115 / 182115)
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Error	0	kernel	netagent_get_agent_domain_and_type: Type requested for invalid netagent
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=742519 SDR.Nits=58 HDR.Nits=58 HDR.State=Off BrightnessLimit=498.434326 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=498 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=37 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=498.434326 DynamicSlider.Cap=498.434326 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000169
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 57.834534, capped _appliedHeadroom: 1.000000, brightnessLimit: 498.434326, potentialHeadroom: 8.000000, Ambient: 36.506695 to CA, HDRBrightness: 57.834534, [None] rtplcCap: 1600.000000
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(libEDR)	ScheduleSetBrightnessIn_block_invoke: enter WaitUntil late 0.016875 millisecond (182114 / 182114)
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=742518 SDR.Nits=58 HDR.Nits=58 HDR.State=Off BrightnessLimit=498.012054 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=498 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=37 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=498.012054 DynamicSlider.Cap=498.012054 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000169
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 57.809387, capped _appliedHeadroom: 1.000000, brightnessLimit: 498.012054, potentialHeadroom: 8.000000, Ambient: 36.506695 to CA, HDRBrightness: 57.809387, [None] rtplcCap: 1600.000000
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(libEDR)	ScheduleSetBrightnessIn_block_invoke: enter WaitUntil late 0.671708 millisecond (182113 / 182113)
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	4516	Xamarin.PreBuilt.iOS	No pending callback found (callback: null, inProgress: True)
Nov  8 21:03:52	Bens-iPhone	Notice	4516	Xamarin.PreBuilt.iOS	LoginPage.CheckForPendingCallback - Checking for pending OAuth callback...
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Update WP, NO change in ALS strength
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(ColourSensorFilterPlugin)	[ALS] ts=166358.756 lux=34.935<private> xy=(0.419 0.390) chs=[365 1021 1126 1599 1398] CCT1=3576.536 gain=512x mode=<private> subsamples=24 rawLux=42.247 nits=102 xTalk=[8 36 36 39 38] status=0x9B copyEvent=0
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=742517 SDR.Nits=58 HDR.Nits=58 HDR.State=Off BrightnessLimit=497.591705 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=498 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=37 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=497.591705 DynamicSlider.Cap=497.591705 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000169
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 57.784378, capped _appliedHeadroom: 1.000000, brightnessLimit: 497.591705, potentialHeadroom: 8.000000, Ambient: 36.506695 to CA, HDRBrightness: 57.784378, [None] rtplcCap: 1600.000000
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(libEDR)	ScheduleSetBrightnessIn_block_invoke: enter WaitUntil late 0.032084 millisecond (182112 / 182112)
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=742516 SDR.Nits=58 HDR.Nits=58 HDR.State=Off BrightnessLimit=497.174927 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=497 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=37 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=497.174927 DynamicSlider.Cap=497.174927 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000169
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 57.759567, capped _appliedHeadroom: 1.000000, brightnessLimit: 497.174927, potentialHeadroom: 8.000000, Ambient: 36.506695 to CA, HDRBrightness: 57.759567, [None] rtplcCap: 1600.000000
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(libEDR)	ScheduleSetBrightnessIn_block_invoke: enter WaitUntil late 0.020625 millisecond (182111 / 182111)
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	98	CommCenter(libATCommandStudioDynamic.dylib)	QMI: Svc=0x01(WDS) Ind MsgId=0x00a5 Sim=1 Bin=[<private>]
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=742515 SDR.Nits=58 HDR.Nits=58 HDR.State=Off BrightnessLimit=496.761993 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=497 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=37 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=496.761993 DynamicSlider.Cap=496.761993 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000169
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 57.735001, capped _appliedHeadroom: 1.000000, brightnessLimit: 496.761993, potentialHeadroom: 8.000000, Ambient: 36.506695 to CA, HDRBrightness: 57.735001, [None] rtplcCap: 1600.000000
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(libEDR)	ScheduleSetBrightnessIn_block_invoke: enter WaitUntil late 0.032167 millisecond (182110 / 182110)
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=742514 SDR.Nits=58 HDR.Nits=58 HDR.State=Off BrightnessLimit=496.351135 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=496 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=37 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=496.351135 DynamicSlider.Cap=496.351135 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000169
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 57.710556, capped _appliedHeadroom: 1.000000, brightnessLimit: 496.351135, potentialHeadroom: 8.000000, Ambient: 36.506695 to CA, HDRBrightness: 57.710556, [None] rtplcCap: 1600.000000
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(libEDR)	ScheduleSetBrightnessIn_block_invoke: enter WaitUntil late 0.023500 millisecond (182109 / 182109)
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	48	WirelessRadioManagerd	<private>
Nov  8 21:03:52	Bens-iPhone	Notice	48	WirelessRadioManagerd	<private>
Nov  8 21:03:52	Bens-iPhone	Notice	48	WirelessRadioManagerd	<private>
Nov  8 21:03:52	Bens-iPhone	Notice	48	WirelessRadioManagerd	<private>
Nov  8 21:03:52	Bens-iPhone	Notice	48	WirelessRadioManagerd	<private>
Nov  8 21:03:52	Bens-iPhone	Notice	48	WirelessRadioManagerd	<private>
Nov  8 21:03:52	Bens-iPhone	Notice	48	WirelessRadioManagerd	<private>
Nov  8 21:03:52	Bens-iPhone	Notice	48	WirelessRadioManagerd	<private>
Nov  8 21:03:52	Bens-iPhone	Notice	48	WirelessRadioManagerd	<private>
Nov  8 21:03:52	Bens-iPhone	Notice	48	WirelessRadioManagerd	<private>
Nov  8 21:03:52	Bens-iPhone	Notice	48	WirelessRadioManagerd	<private>
Nov  8 21:03:52	Bens-iPhone	Notice	48	WirelessRadioManagerd	<private>
Nov  8 21:03:52	Bens-iPhone	Notice	48	WirelessRadioManagerd	<private>
Nov  8 21:03:52	Bens-iPhone	Notice	48	WirelessRadioManagerd	<private>
Nov  8 21:03:52	Bens-iPhone	Notice	48	WirelessRadioManagerd	<private>
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	48	WirelessRadioManagerd	<private>
Nov  8 21:03:52	Bens-iPhone	Notice	50	wifid(WiFiPolicy)	__WiFiDeviceManagerEvaluateAPEnvironment: WiFiRoam : network usage requirement has not been met (215297.452007 < 259200). Returning learning environment.
Nov  8 21:03:52	Bens-iPhone	Notice	50	wifid(WiFiPolicy)	__WiFiDeviceManagerEvaluateAPEnvironment: WiFiRoam : AP environment for network : Arnold-May : bssCount: [2] chanCount5GHz: [1] chanCount24GHz: [1] chanCount6GHz: [0]
Nov  8 21:03:52	Bens-iPhone	Notice	50	wifid(WiFiPolicy)	__WiFiDeviceManagerEvaluateAPEnvironment: WiFiRoam : BSS List info for network : Arnold-May : chanCount5GHz: [1] chanCount24GHz: [1] chanCount6GHz: [0]
Nov  8 21:03:52	Bens-iPhone	Notice	50	wifid(WiFiPolicy)	Copy current network requested by "WirelessRadioManagerd"
Nov  8 21:03:52	Bens-iPhone	Notice	50	wifid(WiFiPolicy)	__WiFiDeviceManagerEvaluateAPEnvironment: WiFiRoam : network usage requirement has not been met (215297.450036 < 259200). Returning learning environment.
Nov  8 21:03:52	Bens-iPhone	Notice	50	wifid(WiFiPolicy)	__WiFiDeviceManagerEvaluateAPEnvironment: WiFiRoam : AP environment for network : Arnold-May : bssCount: [2] chanCount5GHz: [1] chanCount24GHz: [1] chanCount6GHz: [0]
Nov  8 21:03:52	Bens-iPhone	Notice	50	wifid(WiFiPolicy)	__WiFiDeviceManagerEvaluateAPEnvironment: WiFiRoam : BSS List info for network : Arnold-May : chanCount5GHz: [1] chanCount24GHz: [1] chanCount6GHz: [0]
Nov  8 21:03:52	Bens-iPhone	Notice	50	wifid(WiFiPolicy)	Copy current network requested by "WirelessRadioManagerd"
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:03:52	Bens-iPhone	Notice	48	WirelessRadioManagerd	<private>
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	48	WirelessRadioManagerd	<private>
Nov  8 21:03:52	Bens-iPhone	Notice	48	WirelessRadioManagerd	<private>
Nov  8 21:03:52	Bens-iPhone	Notice	48	WirelessRadioManagerd	<private>
Nov  8 21:03:52	Bens-iPhone	Notice	212	symptomsd(SymptomEvaluator)	L2 Metrics on en0: rssi: -49 [-49,0] -> -49, snr: 32 (cca [wake/total] self/other/intf): [0,0]/[0,0]/[0,0]/17 (txFrames/txReTx/txFail): 41/0/0 -> (was/is) 0/0
Nov  8 21:03:52	Bens-iPhone	Notice	50	wifid(CoreWiFi)	[corewifi] END REQ [GET INTF NAME] took 0.000967708s (pid=212 proc=symptomsd bundleID=com.apple.symptomsd codesignID=com.apple.symptomsd service=com.apple.private.corewifi-xpc qos=17 intf=(null) uuid=A10D9 err=0 reply=<redacted>
Nov  8 21:03:52	Bens-iPhone	Notice	50	wifid(CoreWiFi)	[corewifi] [A10D9] Incoming QoS is less than 'default', promoting to 'default'
Nov  8 21:03:52	Bens-iPhone	Notice	50	wifid(CoreWiFi)	[corewifi] BEGIN REQ [GET INTF NAME] (pid=212 proc=symptomsd bundleID=com.apple.symptomsd codesignID=com.apple.symptomsd service=com.apple.private.corewifi-xpc qos=17 intf=(null) uuid=A10D9 info=(null))
Nov  8 21:03:52	Bens-iPhone	Notice	50	wifid(WiFiPolicy)	__WiFiDeviceManagerEvaluateAPEnvironment: WiFiRoam : network usage requirement has not been met (215297.444955 < 259200). Returning learning environment.
Nov  8 21:03:52	Bens-iPhone	Notice	50	wifid(WiFiPolicy)	__WiFiDeviceManagerEvaluateAPEnvironment: WiFiRoam : AP environment for network : Arnold-May : bssCount: [2] chanCount5GHz: [1] chanCount24GHz: [1] chanCount6GHz: [0]
Nov  8 21:03:52	Bens-iPhone	Notice	50	wifid(WiFiPolicy)	__WiFiDeviceManagerEvaluateAPEnvironment: WiFiRoam : BSS List info for network : Arnold-May : chanCount5GHz: [1] chanCount24GHz: [1] chanCount6GHz: [0]
Nov  8 21:03:52	Bens-iPhone	Notice	50	wifid(WiFiPolicy)	WiFiLQAMgrCopyCoalescedUndispatchedLQMEvent: Rssi: -49 Snr:32 Cca: 17 TxFrames: 41 TxFail: 0 BcnRx: 49 BcnSch: 49  RxFrames: 39 RxRetries: 1 TxRate: 286760 RxRate: 1080880 FBRate: 172050 TxFwFrms: 12 TxFwFail:0 TxRetries: 0
Nov  8 21:03:52	Bens-iPhone	Notice	50	wifid(WiFiPolicy)	WiFiDeviceManagerGetAppState: app state for DPS action : Foreground isAnyAppInFG:yes isFTactive:no isLatencySensitiveAppActive:no
Nov  8 21:03:52	Bens-iPhone	Error	50	wifid(WiFiPolicy)	LQM-WiFi: L3 Control VO TX(00:00:00:00:00:00) Success=1 NoACK=0 Expired=0 OtherErr=0
Nov  8 21:03:52	Bens-iPhone	Error	50	wifid(WiFiPolicy)	LQM-WiFi: TX(00:00:00:00:00:00) AC<SU MS NB NRS NA CM EX TF FFP MRET FLE> VO<1 0 0 0 0 0 0 0 0 0 0> (4996ms)
Nov  8 21:03:52	Bens-iPhone	Error	50	wifid(WiFiPolicy)	LQM-WiFi: TX(00:00:00:00:00:00) AC<SU MS NB NRS NA CM EX TF FFP MRET FLE> VI<0 0 0 0 0 0 0 0 0 0 0> (4996ms)
Nov  8 21:03:52	Bens-iPhone	Error	50	wifid(WiFiPolicy)	LQM-WiFi: TX(00:00:00:00:00:00) AC<SU MS NB NRS NA CM EX TF FFP MRET FLE> BK<0 0 0 0 0 0 0 0 0 0 0> (4996ms)
Nov  8 21:03:52	Bens-iPhone	Error	50	wifid(WiFiPolicy)	LQM-WiFi: TX(00:00:00:00:00:00) AC<SU MS NB NRS NA CM EX TF FFP MRET FLE> BE<3 0 0 0 0 0 0 0 0 0 0> (4996ms)
Nov  8 21:03:52	Bens-iPhone	Error	50	wifid(WiFiPolicy)	LQM-WiFi: Stats12(5G): btDurAir=0ms(0%) desenseMode=0 wlrssi=0 btrssi=0 profile2gActive=-1 profile5gActive=-1 inactiveDur=11745 btPmAttemptNoackCnt=0 status2=0x0 [5000ms]
Nov  8 21:03:52	Bens-iPhone	Error	50	wifid(WiFiPolicy)	LQM-WiFi: Stats12(5G): CrtPriCnt=0 PriCnt=0 gntSniff=0 denySniff=0 antGrant0~10ms=0 antGrant10~30ms=0 antGrant30~60ms=0 antGrant>60ms=0 APLeakiness=0 rr_cnt=0 rr_succ_cnt=0
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=742513 SDR.Nits=58 HDR.Nits=58 HDR.State=Off BrightnessLimit=495.944672 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=496 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=37 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=495.944672 DynamicSlider.Cap=495.944672 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000169
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 57.686386, capped _appliedHeadroom: 1.000000, brightnessLimit: 495.944672, potentialHeadroom: 8.000000, Ambient: 36.506695 to CA, HDRBrightness: 57.686386, [None] rtplcCap: 1600.000000
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(libEDR)	ScheduleSetBrightnessIn_block_invoke: enter WaitUntil late 0.027750 millisecond (182108 / 182108)
